id,date, price ,bedrooms,bathrooms,condition,yr_built,zipcode
2589300180,20140630," $408,000 ",5,3.25,3,1906,98118
357000025,20141020," $570,000 ",2,1,4,1912,98144
3179100180,20150507," $1,540,000 ",5,3.25,3,1953,98105
2487700065,20140505," $400,000 ",2,1,3,1955,98136
8732040820,20141017," $247,000 ",3,1.75,4,1987,98023
1160000300,20150304," $453,000 ",3,1.75,3,1949,98125
3904100035,20140508," $235,000 ",2,1,4,1923,98118
5288200230,20150421," $675,000 ",4,1.75,5,1919,98126
3331500820,20140610," $516,200 ",3,2,5,1919,98118
3023039231,20140714," $650,000 ",1,1,3,1996,98070
5595900355,20141216," $257,100 ",3,1.5,4,1945,98022
8682290360,20150330," $457,000 ",2,2,3,2006,98053
5200100115,20141117," $540,000 ",3,1.75,4,1929,98117
1310700210,20140603," $268,000 ",3,1.75,4,1966,98032
3298500690,20140708," $300,000 ",3,1,3,1960,98008
722059002,20140909," $380,000 ",2,2.5,4,1975,98031
1022069183,20140627," $725,000 ",3,2.5,3,1990,98038
4053200933,20140623," $249,000 ",3,1,3,1968,98042
5589300205,20140805," $274,000 ",5,1,3,1929,98155
644000040,20150429,1.78E+06,4,3.25,3,2003,98004
1787600165,20140623," $396,500 ",3,1.75,3,1955,98125
405100165,20141119," $460,000 ",2,1.5,4,1956,98133
223049087,20140616," $277,000 ",3,1,4,1957,98118
2742100085,20141104," $449,500 ",6,4,3,1998,98108
3204300625,20140903," $785,950 ",4,3,3,1925,98112
6619910230,20140616," $545,000 ",3,2.5,3,1975,98034
3275310220,20141222," $244,000 ",3,2,4,1983,98003
5466310730,20140822," $165,000 ",3,2.5,3,1983,98042
2767704055,20140609," $435,000 ",2,1,3,1906,98107
7504100110,20140530," $642,000 ",3,2.5,3,1987,98074
9320990110,20150409," $340,000 ",3,2.5,3,1999,98148
1400700150,20140722," $730,000 ",4,2.5,4,1991,98077
1186000150,20150123," $563,250 ",3,1.75,5,1982,98122
1024069009,20140502," $675,000 ",5,2.5,3,1979,98029
464001115,20140512," $620,000 ",3,1.5,3,1954,98117
886000015,20141210," $275,000 ",2,2,3,1956,98108
3578600062,20140512," $270,000 ",3,1,3,1942,98028
1402950450,20150415," $325,000 ",4,2.5,3,2003,98092
3629970620,20141003," $476,100 ",4,2.5,3,2005,98029
3537900180,20141020," $700,000 ",2,1,4,1959,98004
8651442510,20140926," $220,000 ",4,2,4,1978,98042
114700150,20141114," $236,000 ",3,1.75,3,1975,98023
472000620,20140502," $790,000 ",3,2.5,4,1951,98117
5491200210,20140820," $350,000 ",3,1,3,1967,98108
7973202712,20150324," $130,000 ",2,1,3,1941,98146
7970800100,20140527," $283,200 ",4,2.5,3,2004,98030
8122600165,20141015," $273,000 ",3,1,3,1945,98126
686530110,20141215," $599,000 ",5,2.25,4,1976,98052
5151600530,20150423," $460,000 ",4,2.5,3,1960,98003
1926069192,20140509,1.16E+06,4,4.25,4,1996,98072
5649000150,20140610," $385,000 ",4,1.75,3,1971,98034
7812800775,20140910," $264,250 ",3,1,3,1944,98178
2770604410,20141029," $608,000 ",3,2.5,3,2006,98119
9485951510,20140915," $450,000 ",3,2.5,4,1984,98042
1337800805,20140703," $1,760,000 ",3,2,3,1909,98112
4059400265,20141114," $339,950 ",5,2,4,1944,98178
993000100,20150410," $760,000 ",6,3.75,4,1977,98103
2917200085,20150408," $350,000 ",2,1,3,1940,98103
3914000090,20150421," $541,500 ",3,1.75,4,1960,98001
4157600150,20150327," $730,000 ",6,2.75,4,1963,98007
3624039111,20150429," $215,000 ",3,1,2,1949,98106
8099900490,20140515," $420,000 ",3,2,4,1977,98075
1687910100,20140530," $655,000 ",4,2.25,3,1983,98006
5419800330,20150115," $240,000 ",3,2.5,4,1981,98031
5035300085,20140602," $730,000 ",4,2,5,1939,98199
325059131,20141013," $390,000 ",4,1.5,3,1962,98033
2201500450,20141028," $473,000 ",3,1,4,1954,98006
3342101270,20150324," $698,000 ",4,3.5,3,1970,98056
3574750150,20140514," $511,000 ",3,2.5,3,2005,98028
9828702055,20140508," $358,000 ",2,1.5,3,1993,98122
2207100650,20150410," $499,990 ",3,1.75,4,1955,98007
240000031,20150313," $322,000 ",4,2.25,3,1960,98188
2953000300,20141008," $201,000 ",3,1,3,1969,98031
6119700150,20141112," $765,000 ",4,2.5,3,1988,98166
9274200365,20140606," $920,000 ",4,2.75,5,1928,98116
6187700501,20150415," $360,000 ",4,2,4,1977,98155
4137020910,20150507," $297,300 ",3,1.75,3,1987,98092
1233100720,20140925," $399,000 ",3,1,4,1942,98033
3034200530,20140620," $400,000 ",3,1,4,1950,98133
1463400081,20140827," $230,000 ",3,1.75,4,1964,98059
1773101050,20150220," $290,000 ",3,1,4,1968,98106
1895450090,20150430," $323,800 ",3,2.5,3,2003,98023
5101406384,20141020," $574,500 ",4,1.5,4,1930,98125
6821102346,20140522," $505,000 ",3,2.25,3,2002,98199
1926049210,20150422," $372,500 ",2,1,4,1944,98133
1842200040,20140701," $425,000 ",3,1.5,3,1964,98052
2623089002,20150416," $446,250 ",3,2.5,3,2000,98045
4391600065,20140814," $330,000 ",2,0.75,4,1924,98010
3760500602,20150427," $608,095 ",3,2.5,3,1983,98034
6071000265,20150125," $550,000 ",3,2.5,3,1958,98006
3222059206,20140828," $265,000 ",4,2.5,3,2004,98030
3034200933,20140619," $399,888 ",4,2.25,4,1930,98133
2028701165,20140627," $430,000 ",2,1,5,1927,98117
5634500234,20150513," $554,990 ",3,2.5,3,2013,98028
2310100180,20141107," $359,950 ",3,2.5,3,2003,98038
2767600921,20140623," $405,000 ",2,1,4,1901,98107
8835200790,20150406," $280,000 ",2,1,3,1981,98034
2473000410,20150408," $479,950 ",4,2.25,4,1966,98058
3286800110,20140904," $575,000 ",5,1.75,4,1976,98027
1402600110,20150226," $392,000 ",4,2.25,3,1983,98058
1126059170,20150225," $760,500 ",4,2.25,4,1977,98072
8035350090,20140616," $435,000 ",3,2.5,3,2003,98019
4389200753,20140819,1.57E+06,4,2.75,3,1993,98004
6818400110,20141203," $261,000 ",4,1.5,3,1961,98188
4217401035,20150507,1.48E+06,3,2.25,3,1939,98105
1683400165,20150430," $853,800 ",7,4,3,1927,98144
1939120450,20140522," $657,500 ",3,2.5,3,1989,98074
4137010530,20140504," $331,950 ",4,2.5,3,1990,98092
2624039133,20140611," $514,000 ",3,1.75,3,1986,98136
2794700120,20140912," $496,000 ",3,3.5,4,1995,98070
2944010210,20150218," $1,090,000 ",4,2.5,3,1987,98052
8651443360,20141106," $195,700 ",3,1,5,1976,98042
1338300180,20140729,1.40E+06,4,2.25,3,1925,98112
624110540,20141205,1.18E+06,4,3.25,3,1991,98077
4039700090,20140923," $643,403 ",3,2.5,4,1966,98008
6752601110,20140512," $357,000 ",4,2.5,4,1997,98031
8861000210,20150408," $865,000 ",3,1.75,3,1953,98004
1088700100,20141118," $905,000 ",3,2.5,4,1988,98007
7893207925,20141022," $265,000 ",3,1.5,3,1954,98198
3449820100,20141224," $535,000 ",2,2.5,3,1998,98056
1588600110,20140811," $450,000 ",3,1,4,1929,98117
8079040300,20150218," $460,500 ",4,2.5,3,1991,98059
7390400026,20141124," $315,000 ",4,1.75,3,1960,98178
2425059144,20150213," $607,500 ",4,2.5,3,1978,98008
7821200375,20150126," $432,000 ",2,1,4,1916,98103
1370800700,20150209,1.70E+06,3,4,5,1933,98199
8857640710,20140820," $479,000 ",4,2.5,3,2001,98038
9558020240,20150320," $475,000 ",5,2.75,3,2002,98058
3834000400,20141119," $415,000 ",3,1,3,1952,98125
461002050,20140826," $450,000 ",2,1,4,1914,98117
724069065,20140703," $1,140,000 ",3,2.5,4,1969,98075
4307351180,20140915," $430,000 ",5,3,3,2004,98056
984100340,20140903," $296,000 ",3,1.75,5,1971,98058
8159620260,20140711," $303,000 ",4,2.25,3,1976,98001
7559600200,20141021," $641,000 ",4,2.5,3,2004,98075
1995200320,20150210," $280,000 ",3,2.25,3,1984,98115
4223000140,20140805," $260,750 ",3,2,3,1966,98003
7215730200,20141119," $601,000 ",4,2.5,3,2001,98075
1900600105,20140828," $255,000 ",3,1.5,4,1918,98166
8644300200,20140605," $555,000 ",4,2.75,4,1976,98052
3262301610,20141118," $865,000 ",3,1.5,4,1955,98039
524059250,20140922,1.39E+06,4,2.5,4,1964,98004
8594400350,20140520," $315,000 ",3,2.25,2,1987,98092
4031000260,20140606," $200,000 ",2,1,3,1962,98001
1454100260,20141117," $357,000 ",3,1,3,1948,98125
1934800138,20141204," $390,000 ",2,1.5,3,2007,98122
9508500075,20140729," $462,000 ",5,1.75,4,1954,98177
2946003415,20140516," $174,500 ",2,1,3,1955,98198
1926049326,20150210," $305,000 ",2,1,3,1921,98133
7655900187,20150205," $449,000 ",5,1.75,4,1956,98133
7452500565,20140829," $260,000 ",3,2,3,1951,98126
2871000400,20140512," $751,000 ",4,2.5,3,2004,98052
6150200060,20150401," $370,037 ",2,1,4,1948,98133
3668000830,20140825," $229,950 ",3,1.75,4,1988,98092
2473460060,20150422," $349,000 ",3,1.75,3,1978,98058
9558021000,20150120," $348,000 ",4,2.5,3,2003,98058
1250201610,20150417,1.22E+06,3,3.25,3,1905,98144
1321720160,20150102," $510,000 ",4,3,3,1993,98023
5029450200,20150323," $265,000 ",3,1.5,4,1981,98023
723000226,20141028,1.25E+06,3,2.75,3,1974,98105
225079036,20150107," $937,500 ",4,4,3,2003,98014
5255700160,20140805," $485,000 ",3,1.75,4,1971,98011
5683500030,20150320," $489,000 ",4,1,3,1951,98115
312000295,20150122," $400,000 ",2,1,5,1952,98136
9510970520,20140616," $638,000 ",3,2.5,3,2005,98052
193600200,20140619," $440,000 ",3,1.75,4,1968,98052
2568300045,20140625," $305,000 ",6,2,2,1964,98125
2568300045,20150319," $649,950 ",6,2,2,1964,98125
8691410310,20150213," $680,000 ",4,2.5,3,2005,98075
1656600310,20140714," $629,000 ",4,2.5,3,1996,98059
3904940160,20140904," $555,000 ",3,2.5,3,1988,98029
1774200060,20140617," $669,000 ",4,2.75,5,1976,98077
4137070030,20140808," $272,000 ",3,2.5,3,1994,98092
2144800117,20140626," $270,000 ",4,2.25,3,1965,98178
3392100140,20150106," $215,000 ",3,1,3,1964,98003
2581900060,20150402," $690,000 ",3,1.5,4,1947,98040
4058801230,20150305," $256,000 ",4,1.75,3,1950,98178
2787320140,20150324," $255,000 ",3,2.25,3,1981,98031
263000324,20140513," $550,000 ",7,4,3,1970,98103
254000695,20150508," $410,000 ",3,1,4,1957,98146
3013300830,20141106," $410,000 ",2,1,3,1912,98136
2475201070,20140716," $259,000 ",3,1.75,3,1986,98055
798000421,20150327," $292,000 ",3,1,3,1955,98168
4104500181,20140812," $1,650,000 ",4,3.5,3,2003,98033
8701600030,20141113," $518,000 ",5,1,3,1929,98116
8944360390,20150305," $485,000 ",3,2.5,3,1992,98029
7968460270,20150303," $259,500 ",3,2,3,1989,98092
9406570350,20150423," $354,000 ",4,2.5,3,2003,98038
686900030,20150323," $999,950 ",3,2.25,5,1966,98004
6071300030,20140624," $464,500 ",3,1.75,5,1959,98006
5416500520,20140825," $300,000 ",3,2.5,3,2005,98038
1102000270,20140701,1.08E+06,3,2.75,3,1967,98118
5422430320,20140721," $309,950 ",4,2.5,3,1989,98023
3157600340,20140917," $315,000 ",3,1,3,1909,98106
2061100435,20140724," $499,950 ",3,1,3,1908,98115
7011201550,20140707," $780,000 ",4,2,3,1953,98119
2581300055,20141121," $885,000 ",3,3.25,4,1976,98040
1344300045,20140507," $500,000 ",2,1,4,1906,98112
7575620640,20141219," $329,000 ",3,2,3,1989,98003
8645500270,20141028," $246,000 ",4,1.75,4,1963,98058
1246700136,20141223," $405,000 ",3,1.5,4,1960,98033
3211100240,20140529," $349,000 ",4,1.75,5,1981,98059
8078100140,20150323," $374,950 ",4,2.5,3,1992,98031
6675500105,20140729," $306,000 ",3,2,3,1969,98034
4040700310,20140805," $416,000 ",4,1.75,4,1961,98008
6388910160,20140623," $560,000 ",3,2.5,4,1989,98056
4023500990,20140617," $260,000 ",3,1.5,2,1948,98155
2921049121,20140516," $306,500 ",3,2.25,4,1978,98003
7229210060,20141211," $299,950 ",3,1.75,4,1968,98058
4137040060,20150406," $265,500 ",3,2.5,3,1990,98092
7982600030,20140812," $219,000 ",3,1.5,3,1986,98001
1775930140,20150505," $365,000 ",3,1.75,3,1977,98072
3222079083,20140514," $499,000 ",3,2,3,1959,98010
3585210200,20140602," $366,000 ",3,1.75,3,1967,98034
2705600069,20150501," $514,950 ",3,2.25,3,2014,98117
8691360200,20140604," $875,000 ",4,2.75,3,1999,98075
9541600350,20150120," $831,000 ",3,2.25,5,1957,98005
8562740400,20140515," $689,900 ",4,3.25,3,2003,98027
705700960,20140724," $315,000 ",3,2.5,3,1994,98038
3374500520,20150429," $355,000 ",0,0,3,1990,98031
2645500013,20140624," $336,500 ",3,1,3,1963,98133
5318100200,20140527," $1,100,000 ",3,2.75,5,1926,98112
2224700045,20140804," $375,000 ",6,2,4,1959,98133
4047200135,20140811," $289,275 ",3,2,3,1985,98019
2009000830,20140708," $455,000 ",4,3.5,4,2002,98198
6619910240,20140625," $505,000 ",3,1.75,3,1975,98034
5288200070,20140730," $450,000 ",3,1,4,1919,98126
7852110070,20140608," $567,500 ",3,2.5,3,2001,98065
740500070,20141006," $265,000 ",3,1.5,4,1955,98055
4046601420,20141230," $340,000 ",3,2,3,2001,98014
2130700860,20150430," $375,000 ",3,2,5,1939,98019
3975400045,20141226," $920,000 ",6,3,3,1970,98103
5451200520,20140612," $850,000 ",4,2.25,4,1972,98040
6600400270,20141210," $202,000 ",3,1,5,1969,98042
624100990,20140929," $725,000 ",4,3,3,1984,98077
2424059139,20150206," $900,000 ",3,3.25,3,1991,98006
2883200875,20150206," $680,200 ",2,1.5,3,1951,98103
1917300105,20150414," $216,500 ",3,1,4,1918,98022
7203000200,20141212," $325,000 ",3,1.5,5,1966,98003
9510971070,20140812," $675,000 ",3,2.5,3,2004,98052
3760500240,20150512," $435,000 ",2,0.75,3,1936,98034
4068300160,20150122," $263,500 ",3,1.75,4,1977,98010
1774220070,20150507," $550,000 ",4,2.25,3,1978,98077
1563102685,20150422," $875,000 ",3,2.5,4,1995,98116
395800370,20150411," $246,600 ",4,1,5,1966,98023
3918400013,20140701," $337,000 ",3,2.25,3,2006,98133
1545804820,20141111," $240,000 ",3,1.75,3,1988,98038
7811220070,20140910," $490,000 ",3,1.75,4,1984,98005
5561100431,20140806," $510,000 ",5,2.5,4,1975,98027
5145100310,20150307," $305,000 ",3,1,3,1971,98034
255550270,20150403," $350,000 ",3,2.5,3,2003,98019
1123049129,20150224," $284,200 ",3,1.75,3,1959,98178
9407150310,20150128," $357,000 ",4,2.5,5,1995,98038
7732501000,20140617," $854,000 ",4,2.75,3,1986,98052
1024069205,20150114,1.18E+06,4,2.5,3,1999,98075
5426300060,20141008,1.00E+06,3,2.25,4,1963,98039
3797000400,20141125," $616,500 ",4,2.25,3,1909,98103
2877102196,20141125," $750,000 ",4,2.75,5,1911,98117
9265200060,20141007," $650,000 ",6,4.5,3,1979,98052
2894700270,20140715," $275,000 ",4,2.25,4,1962,98032
2862100260,20141003," $540,000 ",4,1.75,4,1918,98105
2730000070,20140814," $225,000 ",3,1,4,1961,98001
4139400060,20150409," $845,000 ",4,2.5,3,1991,98006
4365200520,20150312," $490,000 ",3,2.25,5,1923,98126
3629980350,20141209," $753,000 ",4,2.5,3,2005,98029
3211600140,20150209," $475,000 ",3,1.75,3,1972,98034
3598600049,20141003," $124,000 ",1,0.75,3,1949,98168
3598600049,20150424," $224,000 ",1,0.75,3,1949,98168
1232001070,20140814," $485,000 ",2,1,4,1916,98117
7812801925,20140624," $230,000 ",4,1.75,4,1944,98178
522059062,20141105," $372,000 ",4,2.75,3,1980,98031
4178500640,20150507," $306,000 ",4,2.5,4,1990,98042
9528104660,20140827," $905,000 ",4,3.5,3,2008,98115
5013500400,20150326," $440,000 ",4,1,3,1950,98116
2550820060,20150428," $280,000 ",3,1.75,4,1977,98042
425079046,20140729," $435,000 ",3,2.5,3,1999,98014
3905050240,20140624," $425,000 ",3,2.5,3,1990,98029
5381000070,20140826," $204,950 ",2,0.75,3,1956,98188
1245002445,20140714," $670,000 ",2,1.75,4,1959,98033
6865200831,20140507," $475,000 ",2,1,3,1921,98103
1446801000,20150320," $352,000 ",5,2.5,3,1964,98168
4038700830,20150409," $575,000 ",4,1.75,4,1961,98008
4094800260,20141126,1.73E+06,4,3.5,5,1965,98040
2742100152,20141013," $491,000 ",3,2,3,1950,98108
8691410060,20140709," $750,000 ",4,2.5,3,2004,98075
1325059083,20140527," $830,000 ",4,2.5,3,1978,98052
7852011070,20150109," $1,140,000 ",6,3.75,3,2005,98065
2323059074,20140709," $137,124 ",3,1,4,1970,98058
7950304075,20140813," $225,000 ",4,1,3,1907,98118
3260000340,20140622," $732,600 ",4,2.5,4,1963,98005
9552701000,20150316," $818,000 ",4,2.25,4,1984,98006
5469501200,20140820," $431,000 ",3,2.25,4,1978,98042
6300500105,20141002," $304,000 ",2,2.25,3,1996,98133
4400200060,20141021," $650,000 ",5,2,3,1908,98112
5422560860,20150410," $450,000 ",2,2,4,1977,98052
7789000260,20140822," $269,000 ",4,1,3,1958,98056
8861000060,20141231," $875,000 ",3,1,3,1953,98004
9350900550,20150429," $890,000 ",4,2.25,4,1977,98040
9560800310,20141009," $565,000 ",4,2.5,3,1986,98072
9187200228,20150313," $448,175 ",2,2,4,2006,98122
7849202190,20141223," $235,000 ",0,0,3,1996,98065
7215730070,20140911," $680,000 ",5,3,3,2000,98075
121039083,20150206," $629,000 ",3,1.75,4,1970,98023
2770601677,20150422," $494,000 ",3,3.5,3,2000,98199
3720800070,20150127," $1,100,000 ",4,3,4,1926,98102
3558910570,20150116," $450,000 ",5,2.5,3,1969,98034
1081300390,20141030," $330,000 ",3,1.75,4,1969,98059
7805450560,20140820," $960,000 ",4,2.5,4,1984,98006
6648770240,20141224," $360,000 ",4,2.5,3,1990,98001
5104520810,20140810," $378,000 ",3,2.5,3,2004,98038
2719100400,20140912," $499,950 ",3,1.75,4,1941,98136
255000320,20140724," $450,000 ",3,2.5,4,1986,98072
5398600075,20140825," $523,500 ",2,2,4,1950,98116
7695470200,20141208," $600,000 ",3,2.5,3,1986,98077
6892510200,20140602," $290,000 ",3,2.5,3,2002,98042
4123800320,20150206," $176,000 ",3,3.25,3,1986,98038
809001505,20140918," $885,000 ",3,2,5,1904,98109
3856905185,20140624," $483,000 ",2,1.75,3,1906,98105
4051100390,20150508," $240,000 ",3,1,4,1978,98042
579003240,20140925," $720,000 ",4,2.25,4,1957,98117
2333230060,20141105," $311,000 ",4,2.5,3,2001,98058
7129303240,20150102," $332,500 ",3,2,3,1950,98118
1219000473,20140626," $164,950 ",3,1.75,3,1956,98166
1219000473,20150323," $371,000 ",3,1.75,3,1956,98166
5469700060,20150123," $264,500 ",3,1.75,3,1976,98031
1118000935,20140705," $1,740,000 ",4,2.25,4,1937,98112
8819900055,20150330," $503,000 ",2,1,4,1921,98105
1995200338,20141029," $738,000 ",4,2.5,3,2000,98115
91000320,20140923," $393,000 ",2,1,4,1925,98103
8887001600,20150412," $280,000 ",2,1,4,1992,98070
7183000060,20150325," $260,000 ",4,2.5,3,1964,98003
194000565,20150409," $505,000 ",2,1,3,1915,98116
3830610320,20150105," $241,000 ",3,1.5,4,1976,98030
7922710320,20150316," $530,000 ",3,1.75,3,1975,98052
1231000310,20140812," $713,000 ",1,1,4,1910,98118
173000140,20140722," $487,000 ",3,1.75,3,1944,98133
8651411260,20141113," $128,000 ",2,1,3,1969,98042
7272000260,20141113," $210,500 ",3,1,3,1960,98198
2787700060,20150115," $420,000 ",3,2.5,5,1968,98059
5499700045,20141030," $679,000 ",3,2.5,4,1930,98115
9433000390,20141218," $784,950 ",4,2.75,3,2014,98052
7300400200,20141119," $352,000 ",4,2.5,3,1998,98092
2771101963,20140611," $386,000 ",3,1.5,3,2004,98199
123039346,20150430," $335,000 ",3,1.75,3,1994,98146
524069116,20140602," $472,500 ",3,2,3,1982,98075
3583300075,20141103," $599,950 ",5,2.25,3,1976,98028
7203220030,20140724," $963,990 ",4,3.25,3,2014,98053
1250201550,20140925," $735,000 ",3,2,5,1925,98144
8651611260,20150317," $858,450 ",3,4.25,3,1998,98074
1797501275,20150507," $665,000 ",5,2.75,4,1914,98105
2215900800,20140731," $290,000 ",3,2.5,4,1993,98038
7883602650,20150413," $250,000 ",2,1,3,1925,98108
3546000340,20141008," $192,500 ",3,1.75,3,1986,98030
6118600045,20140825," $350,000 ",4,2,4,1957,98166
1123059116,20150319," $518,000 ",4,2.5,3,2003,98059
124000160,20140701," $563,000 ",4,1,5,1911,98107
8733000045,20141007," $375,000 ",4,3,3,2003,98188
263000327,20150227," $400,000 ",3,2.5,3,2002,98103
5153200358,20141029," $240,000 ",5,1.75,3,1957,98023
2258500045,20140923," $317,500 ",2,1,3,1902,98122
6137500310,20150213,1.32E+06,5,4,5,1982,98007
3323069045,20141110," $234,000 ",3,1,3,1921,98038
8563070030,20140513," $645,000 ",3,2.5,4,1975,98008
425049036,20150309," $649,000 ",2,1,3,1908,98115
8562750550,20150417," $605,000 ",4,2.5,3,2004,98027
767000159,20140821," $337,900 ",3,3.5,3,1999,98177
5366200030,20150205," $535,000 ",3,2.75,3,1906,98122
7857000861,20140922," $325,000 ",4,1,3,1957,98108
1094000030,20141215," $429,950 ",4,2.25,3,1967,98059
1853000030,20150416," $775,000 ",3,2.5,3,1989,98077
5318101040,20140731," $650,000 ",2,1,3,1965,98112
3623500049,20150501,1.20E+06,4,2.25,5,1967,98040
1026049036,20140910," $275,000 ",2,1,3,1935,98155
8568030030,20140729," $575,000 ",4,3.5,3,1997,98019
4022906531,20140806," $540,000 ",3,2.5,5,1959,98155
5700002325,20140605," $640,000 ",3,1.75,5,1917,98144
2473100510,20140923," $275,000 ",3,1.5,4,1967,98058
629811600,20140724," $672,800 ",4,2.5,3,1997,98074
7923300310,20140527," $495,000 ",4,2.25,4,1956,98007
4054560140,20140926," $820,000 ",3,2.5,3,1995,98077
4027700632,20140609," $475,000 ",4,2.75,5,1952,98155
2818100060,20140520,1.28E+06,4,2,4,1970,98117
1771000960,20150429," $380,000 ",3,1,3,1967,98077
2591830350,20140820," $397,500 ",3,2,4,1987,98058
8842400071,20140507," $352,000 ",5,2.5,3,1978,98118
7856700060,20150413," $893,880 ",6,2.5,5,1967,98006
9186300060,20140916," $635,000 ",5,3.25,3,1986,98074
3275740030,20140507," $420,000 ",3,2.25,3,1977,98034
452001860,20150321," $503,000 ",3,2,4,1987,98107
7779200075,20140909," $689,000 ",2,1.75,4,1953,98146
3975400260,20140902," $749,500 ",4,2.75,4,1922,98103
2225059336,20141006,1.15E+06,6,3.75,3,1984,98005
8567450060,20140609," $563,500 ",4,2.5,3,2001,98019
6178930340,20140630," $480,000 ",4,3,3,1981,98028
8731990370,20150422," $374,950 ",4,3,3,1977,98023
9407150350,20150410," $308,950 ",3,2.5,3,1995,98038
3438502200,20140917," $445,000 ",4,2.75,4,1958,98106
1274500700,20150421," $237,200 ",3,1.5,4,1968,98042
5667100045,20140902," $453,500 ",3,1.75,5,1953,98125
2887700560,20150507," $616,500 ",3,2,5,1954,98115
7215720070,20140806,1.25E+06,5,5,3,2000,98075
6638900550,20150407," $396,000 ",1,1,4,1954,98117
723049307,20140708," $210,000 ",3,1,3,1949,98146
7577700521,20141001," $539,000 ",2,1.75,3,1919,98116
7888700030,20140825," $605,000 ",3,2.5,3,1979,98166
3501600135,20140707," $437,500 ",3,2,5,1948,98117
1822059331,20140716," $215,000 ",3,1.5,3,1952,98031
7852030310,20140618," $440,000 ",4,2.5,3,2000,98065
8901001090,20141117," $525,000 ",3,1,3,1939,98125
192450200,20140821," $319,900 ",3,1.5,3,1985,98045
1771100030,20150106," $335,000 ",3,1,3,1977,98077
1560920370,20141107," $485,000 ",3,2.25,3,1986,98038
8731981360,20140925," $359,999 ",4,2.25,4,1976,98023
9541600060,20140807," $799,000 ",5,2.75,4,1959,98005
2923049468,20140912," $280,000 ",3,2.25,3,1977,98148
8722100810,20140708,1.05E+06,4,2.75,3,1927,98112
7840800135,20141119," $290,000 ",1,2,3,1910,98055
8083350070,20141217," $235,000 ",2,2.25,3,1995,98055
1923800135,20141001," $495,000 ",3,1.75,4,1925,98103
1310980070,20150224," $290,000 ",3,2.25,3,1980,98032
3110800030,20141028," $230,000 ",4,1.5,4,1969,98031
8731801260,20150220," $234,000 ",3,1.75,4,1968,98023
7202270700,20141003," $597,400 ",4,2.5,3,2001,98053
7230300060,20140805," $370,000 ",4,2.5,4,1966,98059
11510700,20140519," $755,000 ",4,2.5,3,1993,98052
586470350,20150403," $342,000 ",3,2.5,3,1999,98030
6840700036,20140728," $497,000 ",2,1,3,1918,98122
1824069083,20150429," $835,000 ",3,1,5,1959,98027
1836980240,20141015," $730,000 ",4,2.75,3,1999,98006
3528900160,20141001," $655,000 ",3,1,3,1939,98109
1442800060,20141120," $205,000 ",3,2.5,3,1993,98038
8722100030,20150407," $632,750 ",4,2,3,1918,98112
1723049624,20140512," $330,000 ",5,3,3,2013,98168
4040400200,20141007," $527,500 ",5,2.25,4,1961,98007
8691391090,20140508," $716,500 ",4,2.5,3,2002,98075
7853302190,20141217," $388,500 ",4,2.5,3,2006,98065
3260000700,20140904," $530,000 ",3,1.75,4,1967,98005
5126300510,20150108," $419,000 ",3,2.5,3,2002,98059
7199330370,20150309," $385,000 ",3,1.75,4,1978,98052
1854900240,20140528," $655,000 ",4,2.5,3,2003,98074
6738700335,20140701,1.70E+06,4,2.75,5,1924,98144
322059264,20140926," $279,000 ",2,1,5,1904,98042
5557500270,20150209," $262,000 ",3,1.5,4,1962,98023
9164100125,20140807," $533,000 ",4,1,3,1919,98117
7370600045,20150402," $640,000 ",3,1.75,3,1950,98177
8594400060,20140609," $285,000 ",3,2.25,3,1987,98092
7818900060,20140708," $458,400 ",4,2.5,3,1921,98177
2126059139,20150318," $620,000 ",5,3.25,5,1960,98034
1759701600,20140512," $465,000 ",3,1.5,4,1956,98033
1795920310,20140804," $690,000 ",4,3.75,4,1985,98052
1626069139,20140821," $462,500 ",3,2.25,3,1977,98077
3303951600,20140820," $369,950 ",4,2.5,3,1994,98038
3353402400,20150326," $124,500 ",2,1,4,1954,98001
2332700060,20140806," $950,000 ",4,2.25,3,1965,98005
4040800260,20140616," $418,000 ",4,1.5,3,1965,98008
1202000140,20141210," $160,000 ",3,1,4,1927,98002
4022902050,20150415," $457,000 ",4,2.5,3,1964,98155
4364200125,20150129," $530,000 ",2,1.75,5,1948,98126
4036801245,20140522," $385,000 ",3,1,4,1956,98008
7375100070,20150318," $491,000 ",3,1.75,4,1958,98008
686400060,20140820," $521,000 ",4,2.25,4,1967,98008
1645000710,20150410," $255,000 ",3,1,5,1967,98022
5476800069,20140527," $292,050 ",5,3,3,2003,98178
823059185,20140520," $326,000 ",6,3,4,1966,98056
4364200075,20140624," $300,000 ",2,1,4,1941,98126
2473420070,20150430," $291,600 ",3,1.75,3,1979,98058
5706201360,20150219," $435,000 ",5,1.5,3,1967,98027
4442800012,20141218," $465,000 ",3,2.5,3,2005,98117
3339900640,20140620," $200,000 ",3,2.25,5,1913,98002
425400070,20140717," $238,000 ",3,1.5,4,1959,98056
4036800370,20141103," $455,000 ",4,2.5,4,1956,98008
2412600070,20141030," $230,000 ",6,3,3,1980,98003
8805900570,20140911," $808,000 ",4,2.25,5,1928,98112
9178600810,20141217," $578,500 ",3,1,3,1916,98103
2979800764,20140605," $390,000 ",3,2,3,2003,98115
3904980270,20150505," $517,500 ",3,2.5,3,1989,98029
6738700075,20140626," $755,000 ",4,2.75,3,1912,98144
